"id","name","season_id","no_of_games_played"
136,Kroger Field,2021,7
136,Kroger Field,2022,8
136,Kroger Field,2023,7
137,Kyle Field,2005,1
137,Kyle Field,2011,8
137,Kyle Field,2012,7
137,Kyle Field,2013,9
137,Kyle Field,2014,6
137,Kyle Field,2015,7
137,Kyle Field,2016,7
137,Kyle Field,2017,7
137,Kyle Field,2018,7
137,Kyle Field,2019,7
137,Kyle Field,2020,4
137,Kyle Field,2021,7
137,Kyle Field,2022,7
137,Kyle Field,2023,7
138,Ladd–Peebles Stadium,2012,6
138,Ladd–Peebles Stadium,2013,6
138,Ladd–Peebles Stadium,2014,8
138,Ladd–Peebles Stadium,2015,8
138,Ladd–Peebles Stadium,2016,9
138,Ladd–Peebles Stadium,2017,8
138,Ladd–Peebles Stadium,2018,8
138,Ladd–Peebles Stadium,2019,8
138,Ladd–Peebles Stadium,2020,1
138,Ladd–Peebles Stadium,2022,1
138,Ladd–Peebles Stadium,2023,2
20,Lambeau Field,2005,8
20,Lambeau Field,2006,8
20,Lambeau Field,2007,10
20,Lambeau Field,2008,8
20,Lambeau Field,2009,8
20,Lambeau Field,2010,8
20,Lambeau Field,2011,9
20,Lambeau Field,2012,9
20,Lambeau Field,2013,11
20,Lambeau Field,2014,11
20,Lambeau Field,2015,10
20,Lambeau Field,2016,12
20,Lambeau Field,2017,10
20,Lambeau Field,2018,10
20,Lambeau Field,2019,11
20,Lambeau Field,2020,10
20,Lambeau Field,2021,11
20,Lambeau Field,2022,9
20,Lambeau Field,2023,10
139,Lane Stadium,2011,6
139,Lane Stadium,2012,7
139,Lane Stadium,2013,6
139,Lane Stadium,2014,7
139,Lane Stadium,2015,6
139,Lane Stadium,2016,6
139,Lane Stadium,2017,6
139,Lane Stadium,2018,8
139,Lane Stadium,2019,7
139,Lane Stadium,2020,6
139,Lane Stadium,2021,7
139,Lane Stadium,2022,6
139,Lane Stadium,2023,6
140,LaVell Edwards Stadium,2011,8
140,LaVell Edwards Stadium,2012,6
140,LaVell Edwards Stadium,2013,7
140,LaVell Edwards Stadium,2014,6
140,LaVell Edwards Stadium,2015,6
140,LaVell Edwards Stadium,2016,6
140,LaVell Edwards Stadium,2017,6
140,LaVell Edwards Stadium,2018,6
140,LaVell Edwards Stadium,2019,6
140,LaVell Edwards Stadium,2020,7
140,LaVell Edwards Stadium,2021,6
140,LaVell Edwards Stadium,2022,6
140,LaVell Edwards Stadium,2023,6
59,Legion Field,2011,5
59,Legion Field,2012,6
59,Legion Field,2013,5
59,Legion Field,2014,7
59,Legion Field,2015,1
59,Legion Field,2016,1
59,Legion Field,2017,9
59,Legion Field,2018,7
59,Legion Field,2019,7
59,Legion Field,2020,4
59,Legion Field,2021,1
59,Legion Field,2022,1
59,Legion Field,2023,1
52,Levi's Stadium,2014,12
52,Levi's Stadium,2015,12
52,Levi's Stadium,2016,12
52,Levi's Stadium,2017,12
52,Levi's Stadium,2018,14
52,Levi's Stadium,2019,14
52,Levi's Stadium,2020,6
52,Levi's Stadium,2021,10
52,Levi's Stadium,2022,12
52,Levi's Stadium,2023,12
37,Lincoln Financial Field,2005,8
37,Lincoln Financial Field,2006,9
37,Lincoln Financial Field,2007,8
37,Lincoln Financial Field,2008,8
37,Lincoln Financial Field,2009,8
37,Lincoln Financial Field,2010,9
37,Lincoln Financial Field,2011,16
37,Lincoln Financial Field,2012,14
37,Lincoln Financial Field,2013,17
37,Lincoln Financial Field,2014,16
37,Lincoln Financial Field,2015,17
37,Lincoln Financial Field,2016,17
37,Lincoln Financial Field,2017,19
37,Lincoln Financial Field,2018,17
37,Lincoln Financial Field,2019,19
37,Lincoln Financial Field,2020,11
37,Lincoln Financial Field,2021,16
37,Lincoln Financial Field,2022,20
37,Lincoln Financial Field,2023,17
50,Los Angeles Memorial Coliseum,2006,1
50,Los Angeles Memorial Coliseum,2011,7
50,Los Angeles Memorial Coliseum,2012,6
50,Los Angeles Memorial Coliseum,2013,8
50,Los Angeles Memorial Coliseum,2014,6
50,Los Angeles Memorial Coliseum,2015,7
50,Los Angeles Memorial Coliseum,2016,15
50,Los Angeles Memorial Coliseum,2017,17
50,Los Angeles Memorial Coliseum,2018,17
50,Los Angeles Memorial Coliseum,2019,14
50,Los Angeles Memorial Coliseum,2020,3
50,Los Angeles Memorial Coliseum,2021,7
50,Los Angeles Memorial Coliseum,2022,7
50,Los Angeles Memorial Coliseum,2023,7
255,Louis Crews Stadium,2022,4
255,Louis Crews Stadium,2023,5
22,Lucas Oil Stadium,2008,8
22,Lucas Oil Stadium,2009,10
22,Lucas Oil Stadium,2010,9
22,Lucas Oil Stadium,2011,9
22,Lucas Oil Stadium,2012,8
22,Lucas Oil Stadium,2013,11
22,Lucas Oil Stadium,2014,13
22,Lucas Oil Stadium,2015,11
22,Lucas Oil Stadium,2016,11
22,Lucas Oil Stadium,2017,12
22,Lucas Oil Stadium,2018,11
22,Lucas Oil Stadium,2019,12
22,Lucas Oil Stadium,2020,9
22,Lucas Oil Stadium,2021,12
22,Lucas Oil Stadium,2022,11
22,Lucas Oil Stadium,2023,13
42,Lumen Field,2005,10
42,Lumen Field,2006,9
42,Lumen Field,2007,9
42,Lumen Field,2008,8
42,Lumen Field,2009,8
42,Lumen Field,2010,9
42,Lumen Field,2011,8
42,Lumen Field,2012,8
42,Lumen Field,2013,12
42,Lumen Field,2014,13
42,Lumen Field,2015,10
42,Lumen Field,2016,11
42,Lumen Field,2017,10
42,Lumen Field,2018,10
42,Lumen Field,2019,10
42,Lumen Field,2020,14
42,Lumen Field,2021,10
42,Lumen Field,2022,10
42,Lumen Field,2023,15
141,Mackay Stadium,2011,6
141,Mackay Stadium,2012,6
141,Mackay Stadium,2013,6
141,Mackay Stadium,2014,6
141,Mackay Stadium,2015,6
141,Mackay Stadium,2016,6
141,Mackay Stadium,2017,6
141,Mackay Stadium,2018,6
141,Mackay Stadium,2019,6
141,Mackay Stadium,2020,4
141,Mackay Stadium,2021,6
141,Mackay Stadium,2022,6
141,Mackay Stadium,2023,6
205,Manning Field at John L. Guidry Stadium,2019,6
205,Manning Field at John L. Guidry Stadium,2022,5
205,Manning Field at John L. Guidry Stadium,2023,5
191,Marlins Park,2014,1
191,Marlins Park,2015,1
191,Marlins Park,2016,1
191,Marlins Park,2019,1
142,Martin Stadium,2011,6
142,Martin Stadium,2012,6
142,Martin Stadium,2013,5
142,Martin Stadium,2014,6
142,Martin Stadium,2015,6
142,Martin Stadium,2016,7
142,Martin Stadium,2017,7
142,Martin Stadium,2018,7
142,Martin Stadium,2019,6
142,Martin Stadium,2020,1
142,Martin Stadium,2021,7
142,Martin Stadium,2022,7
142,Martin Stadium,2023,6
147,Maverik Stadium,2011,6
147,Maverik Stadium,2012,7
147,Maverik Stadium,2013,7
147,Maverik Stadium,2014,6
147,Maverik Stadium,2015,6
147,Maverik Stadium,2016,6
147,Maverik Stadium,2017,6
147,Maverik Stadium,2018,6
147,Maverik Stadium,2019,6
147,Maverik Stadium,2020,4
147,Maverik Stadium,2021,6
147,Maverik Stadium,2022,6
147,Maverik Stadium,2023,6
144,McLane Stadium,2011,9
144,McLane Stadium,2012,8
144,McLane Stadium,2013,8
144,McLane Stadium,2014,6
144,McLane Stadium,2015,6
144,McLane Stadium,2016,6
144,McLane Stadium,2017,6
144,McLane Stadium,2018,6
144,McLane Stadium,2019,7
144,McLane Stadium,2020,4
144,McLane Stadium,2021,7
144,McLane Stadium,2022,6
144,McLane Stadium,2023,8
350,McMahon Stadium,2022,10
350,McMahon Stadium,2023,10
310,Meade Stadium,2022,5
310,Meade Stadium,2023,5
266,Memorial Field (Dartmouth),2022,5
266,Memorial Field (Dartmouth),2023,5
145,Memorial Stadium (Champaign),2011,22
145,Memorial Stadium (Champaign),2012,20
145,Memorial Stadium (Champaign),2013,7
145,Memorial Stadium (Champaign),2014,7
145,Memorial Stadium (Champaign),2015,6
145,Memorial Stadium (Champaign),2016,7
145,Memorial Stadium (Champaign),2017,7
145,Memorial Stadium (Champaign),2018,6
145,Memorial Stadium (Champaign),2019,7
145,Memorial Stadium (Champaign),2020,3
145,Memorial Stadium (Champaign),2021,7
145,Memorial Stadium (Champaign),2022,7
145,Memorial Stadium (Champaign),2023,7
202,Memorial Stadium (Indiana),2013,8
202,Memorial Stadium (Indiana),2014,6
202,Memorial Stadium (Indiana),2015,7
202,Memorial Stadium (Indiana),2016,7
202,Memorial Stadium (Indiana),2017,7
202,Memorial Stadium (Indiana),2018,7
202,Memorial Stadium (Indiana),2019,6
202,Memorial Stadium (Indiana),2020,3
202,Memorial Stadium (Indiana),2021,6
202,Memorial Stadium (Indiana),2022,6
202,Memorial Stadium (Indiana),2023,6
285,Memorial Stadium (Indiana State),2022,6
285,Memorial Stadium (Indiana State),2023,5
146,Memorial Stadium (Lincoln),2013,9
146,Memorial Stadium (Lincoln),2014,7
146,Memorial Stadium (Lincoln),2015,8
146,Memorial Stadium (Lincoln),2016,7
146,Memorial Stadium (Lincoln),2017,7
146,Memorial Stadium (Lincoln),2018,7
146,Memorial Stadium (Lincoln),2019,7
146,Memorial Stadium (Lincoln),2020,3
146,Memorial Stadium (Lincoln),2021,7
146,Memorial Stadium (Lincoln),2022,7
146,Memorial Stadium (Lincoln),2023,7
326,Memorial Stadium (Tarleton State),2022,6
326,Memorial Stadium (Tarleton State),2023,5
3,Mercedes-Benz Stadium,2017,15
3,Mercedes-Benz Stadium,2018,14
3,Mercedes-Benz Stadium,2019,14
3,Mercedes-Benz Stadium,2020,10
3,Mercedes-Benz Stadium,2021,15
3,Mercedes-Benz Stadium,2022,15
3,Mercedes-Benz Stadium,2023,15
53,MetLife Stadium,2010,16
53,MetLife Stadium,2011,17
53,MetLife Stadium,2012,16
53,MetLife Stadium,2013,21
53,MetLife Stadium,2014,21
53,MetLife Stadium,2015,20
53,MetLife Stadium,2016,21
53,MetLife Stadium,2017,20
53,MetLife Stadium,2018,20
53,MetLife Stadium,2019,20
53,MetLife Stadium,2020,21
53,MetLife Stadium,2021,21
53,MetLife Stadium,2022,21
53,MetLife Stadium,2023,20
84,Michie Stadium,2011,4
84,Michie Stadium,2012,7
84,Michie Stadium,2013,6
84,Michie Stadium,2014,5
84,Michie Stadium,2015,6
84,Michie Stadium,2016,5
84,Michie Stadium,2017,6
84,Michie Stadium,2018,6
84,Michie Stadium,2019,6
84,Michie Stadium,2020,8
84,Michie Stadium,2021,6
84,Michie Stadium,2022,5
84,Michie Stadium,2023,6
148,Michigan Stadium,2011,9
148,Michigan Stadium,2012,6
148,Michigan Stadium,2013,7
148,Michigan Stadium,2014,7
148,Michigan Stadium,2015,7
148,Michigan Stadium,2016,8
148,Michigan Stadium,2017,6
148,Michigan Stadium,2018,7
148,Michigan Stadium,2019,7
148,Michigan Stadium,2020,3
148,Michigan Stadium,2021,7
148,Michigan Stadium,2022,8
148,Michigan Stadium,2023,7
17,Mile High Stadium,2018,2
234,Mississippi Veterans Memorial Stadium,2019,1
234,Mississippi Veterans Memorial Stadium,2022,5
234,Mississippi Veterans Memorial Stadium,2023,4
99,MM Roberts Stadium,2011,7
99,MM Roberts Stadium,2012,6
99,MM Roberts Stadium,2013,5
99,MM Roberts Stadium,2014,6
99,MM Roberts Stadium,2015,6
99,MM Roberts Stadium,2016,6
99,MM Roberts Stadium,2017,6
99,MM Roberts Stadium,2018,6
99,MM Roberts Stadium,2019,5
99,MM Roberts Stadium,2020,7
99,MM Roberts Stadium,2021,6
99,MM Roberts Stadium,2022,6
99,MM Roberts Stadium,2023,6
351,Mosaic Stadium,2022,11
351,Mosaic Stadium,2023,10
5,Mountain America Stadium,2005,7
5,Mountain America Stadium,2011,7
5,Mountain America Stadium,2012,7
5,Mountain America Stadium,2013,8
5,Mountain America Stadium,2014,7
5,Mountain America Stadium,2015,7
5,Mountain America Stadium,2016,6
5,Mountain America Stadium,2017,7
5,Mountain America Stadium,2018,6
5,Mountain America Stadium,2019,7
5,Mountain America Stadium,2020,1
5,Mountain America Stadium,2021,7
5,Mountain America Stadium,2022,6
5,Mountain America Stadium,2023,8
149,Mountaineer Field at Milan Puskar Stadium,2011,8
149,Mountaineer Field at Milan Puskar Stadium,2012,8
149,Mountaineer Field at Milan Puskar Stadium,2013,6
149,Mountaineer Field at Milan Puskar Stadium,2014,6
149,Mountaineer Field at Milan Puskar Stadium,2015,7
149,Mountaineer Field at Milan Puskar Stadium,2016,7
149,Mountaineer Field at Milan Puskar Stadium,2017,6
149,Mountaineer Field at Milan Puskar Stadium,2018,6
149,Mountaineer Field at Milan Puskar Stadium,2019,6
149,Mountaineer Field at Milan Puskar Stadium,2020,5
149,Mountaineer Field at Milan Puskar Stadium,2021,6
149,Mountaineer Field at Milan Puskar Stadium,2022,6
149,Mountaineer Field at Milan Puskar Stadium,2023,6
6,M&T Bank Stadium,2005,8
6,M&T Bank Stadium,2006,10
6,M&T Bank Stadium,2007,8
6,M&T Bank Stadium,2008,8
6,M&T Bank Stadium,2009,8
6,M&T Bank Stadium,2010,8
6,M&T Bank Stadium,2011,9
6,M&T Bank Stadium,2012,9
6,M&T Bank Stadium,2013,10
6,M&T Bank Stadium,2014,12
6,M&T Bank Stadium,2015,11
6,M&T Bank Stadium,2016,11
6,M&T Bank Stadium,2017,10
6,M&T Bank Stadium,2018,11
6,M&T Bank Stadium,2019,11
6,M&T Bank Stadium,2020,8
6,M&T Bank Stadium,2021,10
6,M&T Bank Stadium,2022,11
6,M&T Bank Stadium,2023,12
253,Mustang Memorial Field,2022,5
253,Mustang Memorial Field,2023,6
150,Navy–Marine Corps Memorial Stadium,2011,6
150,Navy–Marine Corps Memorial Stadium,2012,6
150,Navy–Marine Corps Memorial Stadium,2013,7
150,Navy–Marine Corps Memorial Stadium,2014,6
150,Navy–Marine Corps Memorial Stadium,2015,7
150,Navy–Marine Corps Memorial Stadium,2016,7
150,Navy–Marine Corps Memorial Stadium,2017,6
150,Navy–Marine Corps Memorial Stadium,2018,6
150,Navy–Marine Corps Memorial Stadium,2019,7
150,Navy–Marine Corps Memorial Stadium,2020,5
150,Navy–Marine Corps Memorial Stadium,2021,6
150,Navy–Marine Corps Memorial Stadium,2022,6
150,Navy–Marine Corps Memorial Stadium,2023,7
151,Neyland Stadium,2006,1
151,Neyland Stadium,2011,8
151,Neyland Stadium,2012,8
151,Neyland Stadium,2013,7
151,Neyland Stadium,2014,7
151,Neyland Stadium,2015,7
151,Neyland Stadium,2016,7
151,Neyland Stadium,2017,7
151,Neyland Stadium,2018,7
151,Neyland Stadium,2019,8
151,Neyland Stadium,2020,5
151,Neyland Stadium,2021,8
151,Neyland Stadium,2022,7
151,Neyland Stadium,2023,7
152,Nippert Stadium,2011,7
152,Nippert Stadium,2012,9
152,Nippert Stadium,2013,7
152,Nippert Stadium,2014,1
152,Nippert Stadium,2015,6
152,Nippert Stadium,2016,7
152,Nippert Stadium,2017,6
152,Nippert Stadium,2018,6
152,Nippert Stadium,2019,6
152,Nippert Stadium,2020,7
152,Nippert Stadium,2021,7
152,Nippert Stadium,2022,6
152,Nippert Stadium,2023,7
47,Nissan Stadium,2005,8
47,Nissan Stadium,2006,8
47,Nissan Stadium,2007,8
47,Nissan Stadium,2008,9
47,Nissan Stadium,2009,8
47,Nissan Stadium,2010,8
47,Nissan Stadium,2011,8
47,Nissan Stadium,2012,8
47,Nissan Stadium,2013,10
47,Nissan Stadium,2014,13
47,Nissan Stadium,2015,12
47,Nissan Stadium,2016,11
47,Nissan Stadium,2017,11
47,Nissan Stadium,2018,11
47,Nissan Stadium,2019,12
47,Nissan Stadium,2020,9
47,Nissan Stadium,2021,12
47,Nissan Stadium,2022,15
47,Nissan Stadium,2023,16
153,Notre Dame Stadium,2006,7
153,Notre Dame Stadium,2011,6
153,Notre Dame Stadium,2012,8
153,Notre Dame Stadium,2013,8
153,Notre Dame Stadium,2014,6
153,Notre Dame Stadium,2015,6
153,Notre Dame Stadium,2016,6
153,Notre Dame Stadium,2017,7
153,Notre Dame Stadium,2018,6
153,Notre Dame Stadium,2019,7
153,Notre Dame Stadium,2020,6
153,Notre Dame Stadium,2021,7
153,Notre Dame Stadium,2022,6
153,Notre Dame Stadium,2023,6
305,Nottingham Field,2022,5
305,Nottingham Field,2023,5
21,NRG Stadium,2003,1
21,NRG Stadium,2005,9
21,NRG Stadium,2006,8
21,NRG Stadium,2007,8
21,NRG Stadium,2008,8
21,NRG Stadium,2009,8
21,NRG Stadium,2010,8
21,NRG Stadium,2011,9
21,NRG Stadium,2012,9
21,NRG Stadium,2013,10
21,NRG Stadium,2014,12
21,NRG Stadium,2015,13
21,NRG Stadium,2016,14
21,NRG Stadium,2017,10
21,NRG Stadium,2018,13
21,NRG Stadium,2019,14
21,NRG Stadium,2020,8
21,NRG Stadium,2021,12
21,NRG Stadium,2022,13
21,NRG Stadium,2023,14
36,Oakland - Alameda County Coliseum,2005,8
36,Oakland - Alameda County Coliseum,2006,8
36,Oakland - Alameda County Coliseum,2007,8
36,Oakland - Alameda County Coliseum,2008,8
36,Oakland - Alameda County Coliseum,2009,8
36,Oakland - Alameda County Coliseum,2010,8
36,Oakland - Alameda County Coliseum,2011,8
36,Oakland - Alameda County Coliseum,2012,8
36,Oakland - Alameda County Coliseum,2013,10
36,Oakland - Alameda County Coliseum,2014,9
36,Oakland - Alameda County Coliseum,2015,10
36,Oakland - Alameda County Coliseum,2016,9
36,Oakland - Alameda County Coliseum,2017,9
36,Oakland - Alameda County Coliseum,2018,9
36,Oakland - Alameda County Coliseum,2019,8
274,O'Brien Field,2022,5
274,O'Brien Field,2023,5
154,Ohio Stadium,2005,1
154,Ohio Stadium,2011,7
154,Ohio Stadium,2012,8
154,Ohio Stadium,2013,7
154,Ohio Stadium,2014,7
154,Ohio Stadium,2015,7
154,Ohio Stadium,2016,7
154,Ohio Stadium,2017,7
154,Ohio Stadium,2018,7
154,Ohio Stadium,2019,7
154,Ohio Stadium,2020,3
154,Ohio Stadium,2021,7
154,Ohio Stadium,2022,8
154,Ohio Stadium,2023,6
216,O'Kelly-Riddick Stadium,2019,4
216,O'Kelly-Riddick Stadium,2022,4
216,O'Kelly-Riddick Stadium,2023,5
223,Oliver C. Dawson Stadium,2019,1
223,Oliver C. Dawson Stadium,2022,5
223,Oliver C. Dawson Stadium,2023,5
322,O'Shaughnessy Stadium,2022,6
322,O'Shaughnessy Stadium,2023,5
279,Paladin Stadium,2022,6
279,Paladin Stadium,2023,6
235,Panther Stadium at Blackshear Field,2019,1
235,Panther Stadium at Blackshear Field,2022,5
235,Panther Stadium at Blackshear Field,2023,4
359,Parker Field at McCool Stadium,2023,1
12,Paycor Stadium,2005,9
12,Paycor Stadium,2006,8
12,Paycor Stadium,2007,8
12,Paycor Stadium,2008,8
12,Paycor Stadium,2009,9
12,Paycor Stadium,2010,8
12,Paycor Stadium,2011,8
12,Paycor Stadium,2012,8
12,Paycor Stadium,2013,11
12,Paycor Stadium,2014,15
12,Paycor Stadium,2015,11
12,Paycor Stadium,2016,9
12,Paycor Stadium,2017,10
12,Paycor Stadium,2018,11
12,Paycor Stadium,2019,10
12,Paycor Stadium,2020,8
12,Paycor Stadium,2021,11
12,Paycor Stadium,2022,12
12,Paycor Stadium,2023,10
156,Peden Stadium,2011,7
156,Peden Stadium,2012,7
156,Peden Stadium,2013,7
156,Peden Stadium,2014,6
156,Peden Stadium,2015,6
156,Peden Stadium,2016,6
156,Peden Stadium,2017,6
156,Peden Stadium,2018,6
156,Peden Stadium,2019,6
156,Peden Stadium,2020,2
156,Peden Stadium,2021,6
156,Peden Stadium,2022,6
156,Peden Stadium,2023,6
354,Percival Molson Memorial Stadium,2022,11
354,Percival Molson Memorial Stadium,2023,11
246,Petco Park,2022,1
246,Petco Park,2023,1
348,Polar Park,2022,1
348,Polar Park,2023,1
309,Powers Field at Princeton Stadium,2022,5
309,Powers Field at Princeton Stadium,2023,5
157,Pratt & Whitney Stadium,2011,7
157,Pratt & Whitney Stadium,2012,6
157,Pratt & Whitney Stadium,2013,7
157,Pratt & Whitney Stadium,2014,7
157,Pratt & Whitney Stadium,2015,6
157,Pratt & Whitney Stadium,2016,7
157,Pratt & Whitney Stadium,2017,6
157,Pratt & Whitney Stadium,2018,6
157,Pratt & Whitney Stadium,2019,6
157,Pratt & Whitney Stadium,2021,6
157,Pratt & Whitney Stadium,2022,6
157,Pratt & Whitney Stadium,2023,6
245,Protective Stadium,2021,6
245,Protective Stadium,2022,47
245,Protective Stadium,2023,18
245,Protective Stadium,2024,10
343,Providence Park,2022,1
207,Provost Umphrey Stadium,2019,1
207,Provost Umphrey Stadium,2022,5
207,Provost Umphrey Stadium,2023,6
358,Raymond Field,2022,1
46,Raymond James Stadium,2005,9
46,Raymond James Stadium,2006,8
46,Raymond James Stadium,2007,9
46,Raymond James Stadium,2008,9
46,Raymond James Stadium,2009,7
46,Raymond James Stadium,2010,8
46,Raymond James Stadium,2011,14
46,Raymond James Stadium,2012,14
46,Raymond James Stadium,2013,17
46,Raymond James Stadium,2014,18
46,Raymond James Stadium,2015,17
46,Raymond James Stadium,2016,19
46,Raymond James Stadium,2017,18
46,Raymond James Stadium,2018,18
46,Raymond James Stadium,2019,18
46,Raymond James Stadium,2020,19
46,Raymond James Stadium,2021,20
46,Raymond James Stadium,2022,17
46,Raymond James Stadium,2023,19
23,RCA Dome,2005,9
23,RCA Dome,2006,10
23,RCA Dome,2007,9
361,Red Bull Arena,2023,1
158,Reser Stadium,2011,6
158,Reser Stadium,2012,7
158,Reser Stadium,2013,7
158,Reser Stadium,2014,7
158,Reser Stadium,2015,6
158,Reser Stadium,2016,7
158,Reser Stadium,2017,6
158,Reser Stadium,2018,6
158,Reser Stadium,2019,6
158,Reser Stadium,2020,5
158,Reser Stadium,2021,6
158,Reser Stadium,2022,6
158,Reser Stadium,2023,6
277,Rhodes Stadium,2022,5
277,Rhodes Stadium,2023,5
159,Riccardo Silva Stadium,2011,6
159,Riccardo Silva Stadium,2012,6
159,Riccardo Silva Stadium,2013,6
159,Riccardo Silva Stadium,2014,8
159,Riccardo Silva Stadium,2015,5
159,Riccardo Silva Stadium,2016,7
159,Riccardo Silva Stadium,2017,6
159,Riccardo Silva Stadium,2018,7
159,Riccardo Silva Stadium,2019,6
159,Riccardo Silva Stadium,2020,3
159,Riccardo Silva Stadium,2021,6
159,Riccardo Silva Stadium,2022,6
159,Riccardo Silva Stadium,2023,6
62,Rice-Eccles Stadium,2011,7
62,Rice-Eccles Stadium,2012,6
62,Rice-Eccles Stadium,2013,7
62,Rice-Eccles Stadium,2014,6
62,Rice-Eccles Stadium,2015,7
62,Rice-Eccles Stadium,2016,6
62,Rice-Eccles Stadium,2017,7
62,Rice-Eccles Stadium,2018,6
62,Rice-Eccles Stadium,2019,7
62,Rice-Eccles Stadium,2020,3
62,Rice-Eccles Stadium,2021,6
62,Rice-Eccles Stadium,2022,6
62,Rice-Eccles Stadium,2023,7
160,Rice Stadium,2011,5
160,Rice Stadium,2012,6
160,Rice Stadium,2013,6
160,Rice Stadium,2014,5
160,Rice Stadium,2015,6
160,Rice Stadium,2016,6
160,Rice Stadium,2017,6
160,Rice Stadium,2018,6
160,Rice Stadium,2019,6
160,Rice Stadium,2020,2
160,Rice Stadium,2021,6
160,Rice Stadium,2022,6
160,Rice Stadium,2023,7
160,Rice Stadium,2024,10
295,Rice Totten Stadium,2022,5
295,Rice Totten Stadium,2023,4
341,Richardson Stadium,2022,6
341,Richardson Stadium,2023,6
345,Robert B. Redman Stadium,2022,1
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2019,2
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2022,5
229,Robert K. Kraft Field at Lawrence A. Wien Stadium,2023,5
296,Robert W. Plaster Stadium,2022,5
296,Robert W. Plaster Stadium,2023,5
11,Rogers Stadium,2008,1
11,Rogers Stadium,2009,1
11,Rogers Stadium,2010,1
11,Rogers Stadium,2011,1
11,Rogers Stadium,2012,1
11,Rogers Stadium,2013,1
276,Roos Field,2022,5
276,Roos Field,2023,5
161,Rose Bowl Stadium,2004,1
161,Rose Bowl Stadium,2005,1
161,Rose Bowl Stadium,2011,6
161,Rose Bowl Stadium,2012,7
161,Rose Bowl Stadium,2013,7
161,Rose Bowl Stadium,2014,7
161,Rose Bowl Stadium,2015,7
161,Rose Bowl Stadium,2016,7
161,Rose Bowl Stadium,2017,8
161,Rose Bowl Stadium,2018,9
161,Rose Bowl Stadium,2019,8
161,Rose Bowl Stadium,2020,4
161,Rose Bowl Stadium,2021,9
161,Rose Bowl Stadium,2022,10
161,Rose Bowl Stadium,2023,7
162,Ross–Ade Stadium,2011,8
162,Ross–Ade Stadium,2012,7
162,Ross–Ade Stadium,2013,7
162,Ross–Ade Stadium,2014,7
162,Ross–Ade Stadium,2015,7
162,Ross–Ade Stadium,2016,7
162,Ross–Ade Stadium,2017,6
162,Ross–Ade Stadium,2018,7
162,Ross–Ade Stadium,2019,7
162,Ross–Ade Stadium,2020,4
162,Ross–Ade Stadium,2021,6
162,Ross–Ade Stadium,2022,6
162,Ross–Ade Stadium,2023,7
275,Roy Kidd Stadium,2022,7
275,Roy Kidd Stadium,2023,5
346,Roy Stewart Stadium,2023,5
163,Ryan Field,2011,6
163,Ryan Field,2012,8
163,Ryan Field,2013,7
163,Ryan Field,2014,7
163,Ryan Field,2015,7
163,Ryan Field,2016,7
163,Ryan Field,2017,7
163,Ryan Field,2018,7
163,Ryan Field,2019,7
163,Ryan Field,2020,4
163,Ryan Field,2021,6
163,Ryan Field,2022,6
163,Ryan Field,2023,6
164,Rynearson Stadium,2011,6
164,Rynearson Stadium,2012,6
164,Rynearson Stadium,2013,5
164,Rynearson Stadium,2014,5
164,Rynearson Stadium,2015,6
164,Rynearson Stadium,2016,6
164,Rynearson Stadium,2017,5
164,Rynearson Stadium,2018,6
164,Rynearson Stadium,2019,5
164,Rynearson Stadium,2020,3
164,Rynearson Stadium,2021,6
164,Rynearson Stadium,2022,6
164,Rynearson Stadium,2023,6
319,Saluki Stadium,2022,5
319,Saluki Stadium,2023,6
165,Sam Boyd Stadium,2011,5
165,Sam Boyd Stadium,2012,7
165,Sam Boyd Stadium,2013,7
165,Sam Boyd Stadium,2014,7
165,Sam Boyd Stadium,2015,7
165,Sam Boyd Stadium,2016,7
165,Sam Boyd Stadium,2017,7
165,Sam Boyd Stadium,2018,7
165,Sam Boyd Stadium,2019,7
165,Sam Boyd Stadium,2020,3
41,San Diego County Credit Union Stadium,2002,1
41,San Diego County Credit Union Stadium,2005,8
41,San Diego County Credit Union Stadium,2006,9
41,San Diego County Credit Union Stadium,2007,9
41,San Diego County Credit Union Stadium,2008,9
41,San Diego County Credit Union Stadium,2009,9
41,San Diego County Credit Union Stadium,2010,8
41,San Diego County Credit Union Stadium,2011,15
41,San Diego County Credit Union Stadium,2012,16
41,San Diego County Credit Union Stadium,2013,17
41,San Diego County Credit Union Stadium,2014,18
41,San Diego County Credit Union Stadium,2015,19
41,San Diego County Credit Union Stadium,2016,18
41,San Diego County Credit Union Stadium,2017,8
41,San Diego County Credit Union Stadium,2018,9
41,San Diego County Credit Union Stadium,2019,7
166,Sanford Stadium,2011,8
166,Sanford Stadium,2012,9
166,Sanford Stadium,2013,7
166,Sanford Stadium,2014,7
166,Sanford Stadium,2015,7
166,Sanford Stadium,2016,6
166,Sanford Stadium,2017,6
166,Sanford Stadium,2018,7
166,Sanford Stadium,2019,7
166,Sanford Stadium,2020,3
166,Sanford Stadium,2021,6
166,Sanford Stadium,2022,6
166,Sanford Stadium,2023,7
167,Scheumann Stadium,2011,6
167,Scheumann Stadium,2012,5
167,Scheumann Stadium,2013,6
167,Scheumann Stadium,2014,6
167,Scheumann Stadium,2015,6
167,Scheumann Stadium,2016,5
167,Scheumann Stadium,2017,6
